"siteID","order","family","genus","invertebrateLifeStage","lowest_id","mean_biomass_mg_m2","sd_biomass_mg_m2"
"FLNT","Trichoptera","Philopotamidae","Chimarra","larva","Chimarra",0.0322960343728291,
"FLNT","Trichoptera","Philopotamidae",,"larva","Philopotamidae",0.00152131129244525,0.00196930835553375
"GUIL","Coleoptera","Elmidae","Hexacylloepus","adult","Hexacylloepus",0.197171532479675,0.318775614890057
"GUIL","Coleoptera","Elmidae","Hexacylloepus","larva","Hexacylloepus",0.434216711346027,1.09941938856964
"GUIL","Coleoptera","Elmidae","Neoelmis","adult","Neoelmis",0.485871048618428,0.834293982071337
"GUIL","Coleoptera","Elmidae","Neoelmis","larva","Neoelmis",0.698383678484559,2.1323457666024
"GUIL","Coleoptera","Elmidae","Phanocerus","adult","Phanocerus",0.16145401087673,0.14910345991718
"GUIL","Coleoptera","Elmidae","Phanocerus","larva","Phanocerus",0.0694727143416968,0.10591763701428
"GUIL","Coleoptera","Elmidae",,"adult","Elmidae",1.59730877903377,0.708688956470402
"GUIL","Coleoptera","Elmidae",,"larva","Elmidae",0.521110080995335,1.21485343985585
"GUIL","Coleoptera","Gyrinidae","Dineutus","larva","Dineutus",10.3853135057171,20.0928685825288
"GUIL","Coleoptera","Hydrophilidae",,"larva","Hydrophilidae",0.001386,
"GUIL","Coleoptera","Staphylinidae",,"adult","Staphylinidae",0.0508484056947137,
"GUIL","Decapoda","Pseudothelphusidae","Epilobocera","none","Epilobocera",8.98478393153434,11.1159678423537
"GUIL","Diptera","Blephariceridae","Paltostoma","larva","Paltostoma",0.0697640649135526,0.103551732185101
"GUIL","Diptera","Blephariceridae",,"larva","Blephariceridae",0.0506957165750185,0.0809705324841173
"GUIL","Diptera","Ceratopogonidae","Atrichopogon","larva","Atrichopogon",0.00311236492695105,0.00480752351408385
"GUIL","Diptera","Ceratopogonidae","Bezzia/Palpomyia","larva","Bezzia/Palpomyia",0.170230327366601,0.132999196792834
"GUIL","Diptera","Ceratopogonidae","Dasyhelea","larva","Dasyhelea",0.0173241895617063,
"GUIL","Diptera","Ceratopogonidae","Forcipomyia","larva","Forcipomyia",0.00290793879939459,
"GUIL","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.0360568018079913,0.0393267004154935
"GUIL","Diptera","Chironomidae","Bryophaenocladius","larva","Bryophaenocladius",0.00145396939969729,
"GUIL","Diptera","Chironomidae","Cardiocladius","larva","Cardiocladius",0.442504401568497,1.05958557565056
"GUIL","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.0098015525774198,0.0258454884500402
"GUIL","Diptera","Chironomidae","Corynoneura","pupa","Corynoneura",0.00458104311043843,0.00470216448207874
"GUIL","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.341732154773014,1.09911499895476
"GUIL","Diptera","Chironomidae","Cricotopus","pupa","Cricotopus",0.0379827594686726,0.0500621038840112
"GUIL","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.182947563121406,0.629718497883851
"GUIL","Diptera","Chironomidae","Dicrotendipes","larva","Dicrotendipes",0.004275,0.0041365746699413
"GUIL","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.0112857317473276,0.0163000594602327
"GUIL","Diptera","Chironomidae","Labrundinia","larva","Labrundinia",0.103945137370238,
"GUIL","Diptera","Chironomidae","Larsia","larva","Larsia",0.0190871733218347,0.0160851345848939
"GUIL","Diptera","Chironomidae","Limnophyes","larva","Limnophyes",0.00581587759878918,
"GUIL","Diptera","Chironomidae","Metriocnemus","larva","Metriocnemus",0.00045,
"GUIL","Diptera","Chironomidae","Nanocladius","pupa","Nanocladius",0.00866209478085314,
"GUIL","Diptera","Chironomidae","Onconeura","larva","Onconeura",0.0085727563565488,0.0147276157488543
"GUIL","Diptera","Chironomidae","Onconeura","pupa","Onconeura",0.0031117301773069,0.00362131255579816
"GUIL","Diptera","Chironomidae","Orthocladius","larva","Orthocladius",0.0587047344243773,0.0794434395327818
"GUIL","Diptera","Chironomidae","Parametriocnemus","larva","Parametriocnemus",0.0897047533549586,0.180094332192862
"GUIL","Diptera","Chironomidae","Parametriocnemus","pupa","Parametriocnemus",0.0346483791234126,
"GUIL","Diptera","Chironomidae","Paraphaenocladius","larva","Paraphaenocladius",0.00045,
"GUIL","Diptera","Chironomidae","Pentaneura","larva","Pentaneura",0.0469949512122604,0.0690942652746043
"GUIL","Diptera","Chironomidae","Polypedilum","larva","Polypedilum",0.0187437886615486,0.0212392560114996
"GUIL","Diptera","Chironomidae","Pseudochironomus","larva","Pseudochironomus",0.000675,
"GUIL","Diptera","Chironomidae","Pseudosmittia","larva","Pseudosmittia",0.00436190819909188,
"GUIL","Diptera","Chironomidae","Rheocricotopus","larva","Rheocricotopus",0.0692355508819777,0.124257804725364
"GUIL","Diptera","Chironomidae","Rheotanytarsus","larva","Rheotanytarsus",0.133358191520663,0.385401772026249
"GUIL","Diptera","Chironomidae","Rheotanytarsus","pupa","Rheotanytarsus",0.0184539165274161,0.0310833710614486
"GUIL","Diptera","Chironomidae","Stempellinella","larva","Stempellinella",0.00203055639977695,0.00267630763085127
"GUIL","Diptera","Chironomidae","Stempellinella","pupa","Stempellinella",0.000675,
"GUIL","Diptera","Chironomidae","Stenochironomus","larva","Stenochironomus",0.0564583956091574,0.0707951518839152
"GUIL","Diptera","Chironomidae","Tanytarsus","larva","Tanytarsus",0.0180795344105368,0.0290479545832957
"GUIL","Diptera","Chironomidae","Tanytarsus","pupa","Tanytarsus",0.00581587759878918,0.0075550466187784
"GUIL","Diptera","Chironomidae","Thienemanniella","larva","Thienemanniella",0.143593305906714,0.450213388690907
"GUIL","Diptera","Chironomidae","Thienemanniella","pupa","Thienemanniella",0.018049022971513,0.0326702001539323
"GUIL","Diptera","Chironomidae","Thienemannimyia","larva","Thienemannimyia",0.107437558022854,0.19414380799903
"GUIL","Diptera","Chironomidae","Thienemannimyia","pupa","Thienemannimyia",0.075165404986884,
"GUIL","Diptera","Chironomidae","Xestochironomus","larva","Xestochironomus",0.002025,
"GUIL","Diptera","Chironomidae","Zavrelimyia","larva","Zavrelimyia",0.0299857601440411,0.00516979117980784
"GUIL","Diptera","Chironomidae",,"larva","Chironomidae",0.0756762593664468,0.198179093852638
"GUIL","Diptera","Chironomidae",,"pupa","Chironomidae",0.0220913203571561,0.0439526146788154
"GUIL","Diptera","Dixidae","Dixella","larva","Dixella",0.0124573980005957,0.00886577402006177
"GUIL","Diptera","Empididae","Hemerodromia","larva","Hemerodromia",0.0345602423366178,0.0527013752724134
"GUIL","Diptera","Empididae","Hemerodromia","pupa","Hemerodromia",0.00242328233282882,0.00167889924861742
"GUIL","Diptera","Empididae",,"larva","Empididae",0.022478818262203,0.0535957050046501
"GUIL","Diptera","Empididae",,"pupa","Empididae",0.015523134981283,0.0186214106936122
"GUIL","Diptera","Psychodidae","Maruina","larva","Maruina",0.00361439612669483,0.00516552583136727
"GUIL","Diptera","Psychodidae",,"larva","Psychodidae",0.0314853420934918,0.0438906017015048
"GUIL","Diptera","Simuliidae","Simulium","larva","Simulium",0.0375921019329322,0.0548071806067369
"GUIL","Diptera","Simuliidae","Simulium","pupa","Simulium",0.0332098401280479,0.0449095830690003
"GUIL","Diptera","Simuliidae",,"larva","Simuliidae",0.00804548174813062,0.0081820163398559
"GUIL","Diptera","Simuliidae",,"pupa","Simuliidae",0.0202166979567682,0.0265345051925347
"GUIL","Diptera","Stratiomyidae",,"larva","Stratiomyidae",0.00251845409954594,0.00260703778919015
"GUIL","Diptera","Tipulidae","Hexatoma","larva","Hexatoma",1.4776052421748,2.82715972735925
"GUIL","Ephemeroptera","Baetidae","Americabaetis","larva","Americabaetis",0.0227503357419338,
"GUIL","Ephemeroptera","Baetidae","Caribaetis","larva","Caribaetis",0.0159804996226713,0.0118589972369835
"GUIL","Ephemeroptera","Baetidae","Cloeodes","larva","Cloeodes",0.0136502014451603,
"GUIL","Ephemeroptera","Baetidae","Fallceon","larva","Fallceon",0.0541384936847701,0.0981685906542506
"GUIL","Ephemeroptera","Baetidae","Paracloeodes","larva","Paracloeodes",0.0448367183307506,0.0898424000280728
"GUIL","Ephemeroptera","Baetidae",,"larva","Baetidae",0.0313262250759072,0.0616447391611497
"GUIL","Ephemeroptera","Caenidae","Caenis","larva","Caenis",0.0221665217672422,0.0565284646821759
"GUIL","Ephemeroptera","Caenidae",,"larva","Caenidae",0.0259453357419338,0.0276554210230021
"GUIL","Ephemeroptera","Leptophlebiidae","Farrodes","larva","Farrodes",0.182394065417531,0.237191364223454
"GUIL","Ephemeroptera","Leptophlebiidae","Hagenulopsis","larva","Hagenulopsis",0.306440705814485,
"GUIL","Ephemeroptera","Leptophlebiidae","Neohagenulus","larva","Neohagenulus",0.0840471460708128,0.0904085464847617
"GUIL","Ephemeroptera","Leptophlebiidae",,"larva","Leptophlebiidae",0.0832690506075103,0.129758772464123
"GUIL","Hemiptera","Veliidae","Rhagovelia","adult","Rhagovelia",0.035566813903298,0.0228632139056564
"GUIL","Hemiptera","Veliidae",,"larva","Veliidae",0.049470173423036,0.0685867746051799
"GUIL","Trichoptera","Glossosomatidae","Cariboptila","larva","Cariboptila",0.118272033463165,0.304032612523657
"GUIL","Trichoptera","Glossosomatidae",,"larva","Glossosomatidae",0.19531494722922,0.51685818560292
"GUIL","Trichoptera","Glossosomatidae",,"pupa","Glossosomatidae",0.0737772842919209,0.0663026674381409
"GUIL","Trichoptera","Helicopsychidae","Helicopsyche","larva","Helicopsyche",0.166566874128725,0.354451493264758
"GUIL","Trichoptera","Helicopsychidae","Helicopsyche","pupa","Helicopsyche",0.0977941669238169,0.204509538561028
"GUIL","Trichoptera","Hydrobiosidae","Atopsyche","larva","Atopsyche",0.964451659189941,2.19720254972759
"GUIL","Trichoptera","Hydrobiosidae","Atopsyche","pupa","Atopsyche",0.949105878990435,1.4029119526182
"GUIL","Trichoptera","Hydrobiosidae",,"pupa","Hydrobiosidae",1.43971189127602,0.963725973713314
"GUIL","Trichoptera","Hydropsychidae","Smicridea","larva","Smicridea",0.239716713402678,0.406154817351742
"GUIL","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.004914,0.00368931213100762
"GUIL","Trichoptera","Hydroptilidae","Alisotrichia","larva","Alisotrichia",0.0607697119191292,0.157739818061551
"GUIL","Trichoptera","Hydroptilidae","Hydroptila","larva","Hydroptila",0.160220998816533,0.36384880876316
"GUIL","Trichoptera","Hydroptilidae","Hydroptila","pupa","Hydroptila",0.0171028716939224,0.00806237103502401
"GUIL","Trichoptera","Hydroptilidae","Leucotrichia","larva","Leucotrichia",0.230421292952457,0.422580911455651
"GUIL","Trichoptera","Hydroptilidae","Leucotrichia","pupa","Leucotrichia",0.603176939024493,0.434692710684908
"GUIL","Trichoptera","Hydroptilidae","Metrichia","larva","Metrichia",0.0408926341549497,0.0442945167380994
"GUIL","Trichoptera","Hydroptilidae","Neotrichia","larva","Neotrichia",0.0190809620626944,0.0307563243167632
"GUIL","Trichoptera","Hydroptilidae","Neotrichia","pupa","Neotrichia",0.29764342689693,0.162935497948075
"GUIL","Trichoptera","Hydroptilidae","Ochrotrichia","larva","Ochrotrichia",0.0502572756589163,0.0122979620924549
"GUIL","Trichoptera","Hydroptilidae","Oxyethira","larva","Oxyethira",0.0743316712495062,0.0822793751056707
"GUIL","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.0378741082986444,0.0641602306136656
"GUIL","Trichoptera","Hydroptilidae",,"pupa","Hydroptilidae",0.166337646744676,0.30822395754307
"GUIL","Trichoptera","Philopotamidae","Chimarra","larva","Chimarra",1.10078386449507,3.16964847327272
"GUIL","Trichoptera","Philopotamidae",,"larva","Philopotamidae",0.00564832075198329,0.00451051704916583
"GUIL","Trichoptera","Philopotamidae",,"pupa","Philopotamidae",0.843298691047033,0.716744298700387
"GUIL","Trichoptera","Polycentropodidae","Polycentropus","larva","Polycentropus",0.549206458646052,1.07831894569869
"GUIL","Trichoptera","Polycentropodidae",,"larva","Polycentropodidae",0.293837247307466,0.73129843430661
"GUIL","Trichoptera","Polycentropodidae",,"pupa","Polycentropodidae",0.126375786676288,
"GUIL","Trichoptera","Xiphocentronidae","Xiphocentron","larva","Xiphocentron",0.0824306739703563,0.131366938298488
"GUIL","Trichoptera","Xiphocentronidae","Xiphocentron","pupa","Xiphocentron",4.0440251736412,
"HOPB","Coleoptera","Elmidae","Optioservus","adult","Optioservus",0.0224228479265425,0.0197631199762043
"HOPB","Coleoptera","Elmidae","Optioservus","larva","Optioservus",0.0624075893152119,0.0983403781374661
"HOPB","Coleoptera","Elmidae","Oulimnius","adult","Oulimnius",0.0107311425790551,0.0217653775617682
"HOPB","Coleoptera","Elmidae","Oulimnius","larva","Oulimnius",0.118192324002633,0.909753045683625
"HOPB","Coleoptera","Elmidae","Oulimnius","pupa","Oulimnius",0.00520871412164248,
"HOPB","Coleoptera","Elmidae","Promoresia","adult","Promoresia",0.0130217853041062,0.0110493512300266
"HOPB","Coleoptera","Elmidae","Promoresia","larva","Promoresia",0.0243634102870255,0.027171453416384
"HOPB","Coleoptera","Elmidae","Stenelmis","adult","Stenelmis",0.0169494685649046,
"HOPB","Coleoptera","Elmidae","Stenelmis","larva","Stenelmis",0.0561791213900432,0.0632461447159279
"HOPB","Coleoptera","Elmidae",,"adult","Elmidae",0.0169494685649046,
"HOPB","Coleoptera","Elmidae",,"larva","Elmidae",0.0120106219383555,0.019609044776292
"HOPB","Coleoptera","Psephenidae","Ectopria","larva","Ectopria",0.0287964040172784,0.0455351936087107
"HOPB","Coleoptera","Psephenidae","Psephenus","adult","Psephenus",0.636976452152625,
"HOPB","Coleoptera","Psephenidae","Psephenus","larva","Psephenus",0.1211214338524,0.231905555042887
"HOPB","Coleoptera","Ptilodactylidae","Anchytarsus","larva","Anchytarsus",1.70471785185403,2.23265899157507
"HOPB","Diptera","Blephariceridae","Blepharicera","larva","Blepharicera",0.018831517093823,0.0171416920029917
"HOPB","Diptera","Blephariceridae",,"larva","Blephariceridae",0.0159936633966702,
"HOPB","Diptera","Ceratopogonidae","Bezzia/Palpomyia","larva","Bezzia/Palpomyia",0.0640982989323884,0.116888267612177
"HOPB","Diptera","Ceratopogonidae","Dasyhelea","larva","Dasyhelea",0.00668000200702342,0.0090517539979005
"HOPB","Diptera","Ceratopogonidae","Stilobezzia","larva","Stilobezzia",0.0093956756233605,
"HOPB","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.0569420939930898,0.0652225462818306
"HOPB","Diptera","Chironomidae","Ablabesmyia","larva","Ablabesmyia",0.0132200364940643,0.0262695943235973
"HOPB","Diptera","Chironomidae","Brillia","larva","Brillia",0.0304703329907733,0.042773360114042
"HOPB","Diptera","Chironomidae","Cardiocladius","larva","Cardiocladius",0.0372573112269768,0.0131093489837302
"HOPB","Diptera","Chironomidae","Cardiocladius","pupa","Cardiocladius",0.0281870268700815,
"HOPB","Diptera","Chironomidae","Chaetocladius","larva","Chaetocladius",0.00433104739042657,
"HOPB","Diptera","Chironomidae","Chaetocladius","pupa","Chaetocladius",0.00433104739042657,
"HOPB","Diptera","Chironomidae","Cladopelma","larva","Cladopelma",0.00145396939969729,
"HOPB","Diptera","Chironomidae","Cladotanytarsus","larva","Cladotanytarsus",0.00103017385173974,0.00107740687363578
"HOPB","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.00844854261943973,0.0193486492685659
"HOPB","Diptera","Chironomidae","Corynoneura","pupa","Corynoneura",0.00310811892280855,0.00747421763763874
"HOPB","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.260263406435829,0.851704958056816
"HOPB","Diptera","Chironomidae","Cricotopus","pupa","Cricotopus",0.11361537366643,0.14241763101373
"HOPB","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.0453955303158013,0.22547087363103
"HOPB","Diptera","Chironomidae","Cryptochironomus","larva","Cryptochironomus",0.00290793879939459,
"HOPB","Diptera","Chironomidae","Cryptotendipes","larva","Cryptotendipes",0.000839484699848647,0.000869012596396718
"HOPB","Diptera","Chironomidae","Demicryptochironomus","larva","Demicryptochironomus",0.00858311480865652,0.0112594754529711
"HOPB","Diptera","Chironomidae","Diamesa","larva","Diamesa",0.00660907108563986,0.00902843991246582
"HOPB","Diptera","Chironomidae","Dicrotendipes","larva","Dicrotendipes",0.00866209478085314,
"HOPB","Diptera","Chironomidae","Diplocladius","larva","Diplocladius",0.00105,0.000259807621135332
"HOPB","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.016642598663927,0.0723846915971723
"HOPB","Diptera","Chironomidae","Eukiefferiella","pupa","Eukiefferiella",0.0134907657384323,0.0140869927536293
"HOPB","Diptera","Chironomidae","Georthocladius","larva","Georthocladius",0.00433104739042657,
"HOPB","Diptera","Chironomidae","Heleniella","larva","Heleniella",0.0146418466471127,0.00765800034923823
"HOPB","Diptera","Chironomidae","Krenosmittia","larva","Krenosmittia",0.00725642112416835,0.00814231277115896
"HOPB","Diptera","Chironomidae","Krenosmittia","pupa","Krenosmittia",0.00171135969984865,0.00155591135045892
"HOPB","Diptera","Chironomidae","Labrundinia","larva","Labrundinia",0.00145396939969729,
"HOPB","Diptera","Chironomidae","Larsia","larva","Larsia",0.00932126232739236,0.0134857168490322
"HOPB","Diptera","Chironomidae","Limnophyes","larva","Limnophyes",0.00436190819909188,0.00145396939969729
"HOPB","Diptera","Chironomidae","Lopescladius","larva","Lopescladius",0.0146962413983868,0.0194757691117876
"HOPB","Diptera","Chironomidae","Lopescladius","pupa","Lopescladius",0.00387725173252612,0.00302667866361404
"HOPB","Diptera","Chironomidae","Micropsectra","larva","Micropsectra",0.0464650320559799,0.0951053931352755
"HOPB","Diptera","Chironomidae","Micropsectra","pupa","Micropsectra",0.0093956756233605,
"HOPB","Diptera","Chironomidae","Microtendipes","larva","Microtendipes",0.0190185485129075,0.0298863467874767
"HOPB","Diptera","Chironomidae","Microtendipes","pupa","Microtendipes",0.00866209478085314,
"HOPB","Diptera","Chironomidae","Nanocladius","larva","Nanocladius",0.00588243788128909,0.00586651356858803
"HOPB","Diptera","Chironomidae","Nanocladius","pupa","Nanocladius",0.00145396939969729,
"HOPB","Diptera","Chironomidae","Neostempellina","larva","Neostempellina",0.00885265130043359,0.0208456064075558
"HOPB","Diptera","Chironomidae","Neozavrelia","larva","Neozavrelia",0.00045,0.000318198051533946
"HOPB","Diptera","Chironomidae","Nilotanypus","larva","Nilotanypus",0.00494533095897505,0.00756812597885082
"HOPB","Diptera","Chironomidae","Nilotanypus","pupa","Nilotanypus",0.00145396939969729,0
"HOPB","Diptera","Chironomidae","Nilothauma","larva","Nilothauma",0.0064460533863397,0.0126770180695767
"HOPB","Diptera","Chironomidae","Orthocladius","larva","Orthocladius",0.00994416045772372,0.0117063197197065
"HOPB","Diptera","Chironomidae","Orthocladius","pupa","Orthocladius",0.0092391930453846,0.00724368926193367
