"siteID","SampleDate.SampleEvent","Name.Site","Latitude.Site","Longitude.Site","EcosystemType.Site","Type.OrganismStoichiometry","CarbonMean.OrganismStoichiometry","CarbonUnits.OrganismStoichiometry","NitrogenMean.OrganismStoichiometry","NitrogenUnits.OrganismStoichiometry","PhosphorusMean.OrganismStoichiometry","PhosphorusUnits.OrganismStoichiometry","CarbonToNitrogenRatio.OrganismStoichiometry","CarbonToPhosphorusRatio.OrganismStoichiometry","NitrogenToPhosphorusRatio.OrganismStoichiometry"
"LEWI",2019-03-20,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",269.20749832,"ugC_cm2",17.93655271,"ugN_cm2",10.07561469,"ugP_cm2",17.50312852,68.9035776,3.93664353
"LEWI",2019-03-20,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",281.35756989,"ugC_cm2",18.79936426,"ugN_cm2",10.54599613,"ugP_cm2",17.45351681,68.80138283,3.9419782
"LEWI",2019-03-20,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",272.6177164,"ugC_cm2",19.7952804,"ugN_cm2",7.62386325,"ugP_cm2",16.06053193,92.2157596,5.74176248
"LEWI",2019-03-20,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",164.62664197,"ugC_cm2",12.1604707,"ugN_cm2",7.61784271,"ugP_cm2",15.78764097,55.73067315,3.53001904
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",55.85003956,"ugC_cm2",8.07205696,"ugN_cm2",0.91049842,"ugP_cm2",8.06875957,158.18687987,19.60485729
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",84.30962371,"ugC_cm2",11.93544938,"ugN_cm2",1.26213454,"ugP_cm2",8.23769832,172.26524594,20.91181774
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",74.08397274,"ugC_cm2",8.5277259,"ugN_cm2",0.84292024,"ugP_cm2",10.13114517,226.6542935,22.37203098
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",42.3325137,"ugC_cm2",5.08797622,"ugN_cm2",0.57637575,"ugP_cm2",9.70278688,189.40634774,19.52081914
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",17.93941756,"ugC_cm2",2.0209198,"ugN_cm2",0.44289727,"ugP_cm2",10.35205968,104.45554625,10.0903153
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",268.31864264,"ugC_cm2",31.39105928,"ugN_cm2",10.09131021,"ugP_cm2",9.96809997,68.56925992,6.87886961
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",324.41396362,"ugC_cm2",36.19792119,"ugN_cm2",4.74828764,"ugP_cm2",10.45161531,176.1930161,16.85796988
"ARIK",2019-03-19,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",216.79377231,"ugC_cm2",23.73430246,"ugN_cm2",3.45131762,"ugP_cm2",10.65216383,161.98994003,15.20723325
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",384.86221945,"ugC_cm2",26.89858687,"ugN_cm2",2.78813383,"ugP_cm2",16.68565743,355.97363557,21.33410908
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",346.57933292,"ugC_cm2",17.38113051,"ugN_cm2",0.89193682,"ugP_cm2",23.25370445,1002.06233219,43.09258915
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",216.74033666,"ugC_cm2",14.8109414,"ugN_cm2",1.0428616,"ugP_cm2",17.06571889,535.96846706,31.40614647
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",493.70199501,"ugC_cm2",42.10411471,"ugN_cm2",3.55688903,"ugP_cm2",13.67438645,357.94865659,26.17657895
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",220.2258936,"ugC_cm2",16.92856401,"ugN_cm2",1.22786783,"ugP_cm2",15.1710545,462.53321998,30.48787545
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",581.51075436,"ugC_cm2",44.42139443,"ugN_cm2",3.21700956,"ugP_cm2",15.26627464,466.1563127,30.53504039
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",355.31977348,"ugC_cm2",28.07772236,"ugN_cm2",1.93874688,"ugP_cm2",14.75791514,472.63342755,32.02575859
"WALK",2019-03-13,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",676.61481712,"ugC_cm2",46.64489817,"ugN_cm2",2.99501247,"ugP_cm2",16.91627989,582.59806745,34.44008205
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",431.99288529,"ugC_cm2",44.67590274,"ugN_cm2",7.67934913,"ugP_cm2",11.27640758,145.07024756,12.86493473
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",369.6426808,"ugC_cm2",34.49001247,"ugN_cm2",7.16990274,"ugP_cm2",12.49845317,132.9520435,10.63747983
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",324.36579052,"ugC_cm2",28.01190524,"ugN_cm2",4.98391272,"ugP_cm2",13.50392147,167.83818988,12.42884819
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",386.65158105,"ugC_cm2",28.82373067,"ugN_cm2",5.51498753,"ugP_cm2",15.64361455,180.8012488,11.5575111
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",462.38182294,"ugC_cm2",39.66088279,"ugN_cm2",5.14683292,"ugP_cm2",13.59583495,231.67909778,17.04044648
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",308.48795761,"ugC_cm2",22.56557357,"ugN_cm2",4.79213716,"ugP_cm2",15.9426072,166.01034264,10.41299836
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",584.40742893,"ugC_cm2",56.49340399,"ugN_cm2",11.51920698,"ugP_cm2",12.06383786,130.83360748,10.84510659
"BLUE",2019-03-12,"blue river neon",34.444218,-96.624201,"River","Periphyton",402.53098504,"ugC_cm2",35.65627182,"ugN_cm2",13.96850873,"ugP_cm2",13.16530399,74.31482217,5.64474791
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",466.86325852,"ugC_cm2",44.8373857,"ugN_cm2",3.39562552,"ugP_cm2",12.14274631,354.56517581,29.19975158
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",577.25774106,"ugC_cm2",56.370532,"ugN_cm2",4.23243973,"ugP_cm2",11.94222198,351.72655067,29.45235412
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",640.42653782,"ugC_cm2",50.43651288,"ugN_cm2",12.91931629,"ugP_cm2",14.8078421,127.83682014,8.63304857
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",193.04976423,"ugC_cm2",22.8099739,"ugN_cm2",2.85024419,"ugP_cm2",9.86988278,174.66801181,17.69707054
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",271.9913481,"ugC_cm2",22.5391546,"ugN_cm2",1.78536544,"ugP_cm2",14.07294449,392.87476612,27.91702663
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",134.71309784,"ugC_cm2",20.14297743,"ugN_cm2",2.45423543,"ugP_cm2",7.79926478,141.55322609,18.14956026
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",332.99353739,"ugC_cm2",32.82443584,"ugN_cm2",7.86961098,"ugP_cm2",11.83058014,109.1210939,9.2236469
"PRIN",2019-02-20,"pringle creek neon",33.378517,-97.782312,"Stream","Periphyton",159.6544291,"ugC_cm2",13.95928764,"ugN_cm2",6.3271935,"ugP_cm2",13.33783137,65.0722802,4.87877515
"BLWA",2019-02-18,"black warrior river neon",32.536801,-87.800432,"River","Periphyton",581.71207398,"ugC_cm2",64.099335,"ugN_cm2",9.16391313,"ugP_cm2",10.58332326,163.70173587,15.46789527
"BLWA",2019-02-18,"black warrior river neon",32.540759,-87.798311,"River","Periphyton",638.13653367,"ugC_cm2",52.29935578,"ugN_cm2",7.10707606,"ugP_cm2",14.22934067,231.55214901,16.27286565
"BLWA",2019-02-18,"black warrior river neon",32.54276,-87.796706,"River","Periphyton",469.73737531,"ugC_cm2",24.27924979,"ugN_cm2",5.83385287,"ugP_cm2",22.56250736,207.64707379,9.2031914
"BLWA",2019-02-18,"black warrior river neon",32.545086,-87.798338,"River","Periphyton",548.21487947,"ugC_cm2",44.33577515,"ugN_cm2",14.38300083,"ugP_cm2",14.41995883,98.29410749,6.81653177
"BLWA",2019-02-18,"black warrior river neon",32.538258,-87.798136,"River","Periphyton",750.93100582,"ugC_cm2",91.4766729,"ugN_cm2",11.89998961,"ugP_cm2",9.57320113,162.73449659,16.99896349
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",4.52233998,"ugC_cm2",0.66827722,"ugN_cm2",1.15331463,"ugP_cm2",7.89176341,10.11210518,1.28134926
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",6.18313591,"ugC_cm2",0.81717581,"ugN_cm2",5.29925187,"ugP_cm2",8.82390447,3.00898762,0.3410041
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",31.43531796,"ugC_cm2",3.35193267,"ugN_cm2",20.2093724,"ugP_cm2",10.93679518,4.01135595,0.36677618
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",4.04925187,"ugC_cm2",0.45225478,"ugN_cm2",1.11980466,"ugP_cm2",10.44140962,9.32521156,0.89309891
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",6.60868662,"ugC_cm2",0.80943475,"ugN_cm2",3.41531588,"ugP_cm2",9.52140026,4.99011382,0.52409453
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",28.77389272,"ugC_cm2",2.87771893,"ugN_cm2",23.8127905,"ugP_cm2",11.66051559,3.11612234,0.2672371
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",59.37215224,"ugC_cm2",9.37701246,"ugN_cm2",40.63330549,"ugP_cm2",7.3839,3.76813809,0.51031814
"SYCA",2019-02-12,"sycamore creek neon",33.750993,-111.508091,"Stream","Periphyton",21.90598013,"ugC_cm2",2.00656113,"ugN_cm2",6.41731391,"ugP_cm2",12.73144802,8.8030988,0.69144521
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",670.38769742,"ugC_cm2",121.75419784,"ugN_cm2",16.35137157,"ugP_cm2",6.42110245,105.72994797,16.46601167
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",559.00307564,"ugC_cm2",89.09459684,"ugN_cm2",5.15428096,"ugP_cm2",7.31695422,279.68699903,38.22451126
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",727.94123026,"ugC_cm2",128.47971737,"ugN_cm2",9.68453865,"ugP_cm2",6.60737952,193.84006724,29.33690528
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",1012.82335827,"ugC_cm2",160.9716542,"ugN_cm2",10.44106401,"ugP_cm2",7.33756243,250.15841752,34.09285032
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",1162.87472984,"ugC_cm2",202.71379884,"ugN_cm2",13.58852868,"ugP_cm2",6.68986152,220.69203948,32.98902955
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",1166.42219451,"ugC_cm2",163.73574397,"ugN_cm2",11.09459684,"ugP_cm2",8.30768048,271.1255336,32.63552737
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",619.63566085,"ugC_cm2",87.7364921,"ugN_cm2",6.20349127,"ugP_cm2",8.23613858,257.58845773,31.27539142
"GUIL",2019-01-29,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",533.6957606,"ugC_cm2",79.2081463,"ugN_cm2",3.88478803,"ugP_cm2",7.85762703,354.28486233,45.08802224
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",427.10879052,"ugC_cm2",73.90643184,"ugN_cm2",3.96695761,"ugP_cm2",6.73943955,277.65603721,41.19868354
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",634.81388196,"ugC_cm2",105.38578554,"ugN_cm2",5.66412303,"ugP_cm2",7.02476638,289.02799344,41.14414314
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",572.61705112,"ugC_cm2",98.27078138,"ugN_cm2",4.89635287,"ugP_cm2",6.79528028,301.59055582,44.38235709
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",203.24293433,"ugC_cm2",33.35271197,"ugN_cm2",1.8667394,"ugP_cm2",7.10643537,280.77467453,39.50991738
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",195.14739194,"ugC_cm2",33.02093724,"ugN_cm2",1.94929343,"ugP_cm2",6.89193009,258.17352359,37.46026445
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",706.22495844,"ugC_cm2",110.21321696,"ugN_cm2",4.19134456,"ugP_cm2",7.47268869,434.52610034,58.14856181
"CUPE",2019-01-23,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",362.73472569,"ugC_cm2",58.54270574,"ugN_cm2",2.75431214,"ugP_cm2",7.22576529,339.62695274,47.0022121
"BLWA",2018-11-20,"black warrior river neon",32.538258,-87.798136,"River","Periphyton",644.90560058,"ugC_cm2",82.30766833,"ugN_cm2",8.48327099,"ugP_cm2",9.13741515,196.04644821,21.45535088
"BLWA",2018-11-20,"black warrior river neon",32.54276,-87.796706,"River","Periphyton",420.31218828,"ugC_cm2",29.27358687,"ugN_cm2",7.22662095,"ugP_cm2",16.7441672,149.99019808,8.95775802
"BLWA",2018-11-20,"black warrior river neon",32.545086,-87.798338,"River","Periphyton",670.8290212,"ugC_cm2",51.47017872,"ugN_cm2",22.23664796,"ugP_cm2",15.19930304,77.79804655,5.11852724
"BLWA",2018-11-20,"black warrior river neon",32.540759,-87.798311,"River","Periphyton",432.21191812,"ugC_cm2",35.8494389,"ugN_cm2",5.13731297,"ugP_cm2",14.05988871,216.96360315,15.43138837
"BLWA",2018-11-20,"black warrior river neon",32.536801,-87.800432,"River","Periphyton",352.35416667,"ugC_cm2",31.39302785,"ugN_cm2",3.63190981,"ugP_cm2",13.08921839,250.19033388,19.11423024
"TOMB",2018-11-15,"lower tombigbee river neon",31.855489,-88.15416,"River","Periphyton",503.99137573,"ugC_cm2",90.78371779,"ugN_cm2",18.86403782,"ugP_cm2",6.47414837,68.8992694,10.64221353
"TOMB",2018-11-15,"lower tombigbee river neon",31.852821,-88.157609,"River","Periphyton",450.66277016,"ugC_cm2",100.93744805,"ugN_cm2",13.76158562,"ugP_cm2",5.20675172,84.45189047,16.21968841
"TOMB",2018-11-15,"lower tombigbee river neon",31.855271,-88.157986,"River","Periphyton",462.61757066,"ugC_cm2",95.28553616,"ugN_cm2",9.3486596,"ugP_cm2",5.66190593,127.61418384,22.53908587
"TOMB",2018-11-15,"lower tombigbee river neon",31.85178,-88.161217,"River","Periphyton",662.03652328,"ugC_cm2",63.51309227,"ugN_cm2",5.8237739,"ugP_cm2",12.15587426,293.15925812,24.11667412
"TOMB",2018-11-15,"lower tombigbee river neon",31.849051,-88.159348,"River","Periphyton",685.74464879,"ugC_cm2",85.1837074,"ugN_cm2",9.16105569,"ugP_cm2",9.38800683,193.03811772,20.56220464
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",366.88414381,"ugC_cm2",51.73721945,"ugN_cm2",5.1385079,"ugP_cm2",8.26976875,184.12725753,22.26510354
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",253.05746052,"ugC_cm2",29.83478803,"ugN_cm2",4.14100166,"ugP_cm2",9.8915351,157.59408425,15.93221706
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",296.50374065,"ugC_cm2",36.38154613,"ugN_cm2",4.27628845,"ugP_cm2",9.50422114,178.80899218,18.81363971
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",383.66157523,"ugC_cm2",48.36336243,"ugN_cm2",3.944202,"ugP_cm2",9.25122675,250.85070591,27.11539914
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",326.61544057,"ugC_cm2",41.76091022,"ugN_cm2",3.77036575,"ugP_cm2",9.12082795,223.39806154,24.4931779
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",384.90284705,"ugC_cm2",52.01091022,"ugN_cm2",6.02452203,"ugP_cm2",8.6302659,164.76110545,19.09108101
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",468.19617623,"ugC_cm2",58.39952203,"ugN_cm2",5.10297174,"ugP_cm2",9.3494503,236.60878739,25.30724051
"GUIL",2018-11-14,"rio yahuecas neon",18.17406,-66.79868,"Stream","Periphyton",372.47402328,"ugC_cm2",45.69077307,"ugN_cm2",4.23088113,"ugP_cm2",9.50681387,227.03422782,23.88121098
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",408.30287614,"ugC_cm2",55.0384123,"ugN_cm2",4.94405237,"ugP_cm2",8.65135333,212.97348974,24.6173612
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",243.1008936,"ugC_cm2",16.10598504,"ugN_cm2",2.9789069,"ugP_cm2",17.60219271,210.45332675,11.95608582
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",403.70424771,"ugC_cm2",40.66152535,"ugN_cm2",4.32409393,"ugP_cm2",11.57836297,240.76556327,20.79443907
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",452.17118662,"ugC_cm2",57.85832294,"ugN_cm2",4.20615129,"ugP_cm2",9.11390612,277.23251543,30.4186275
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",208.82990441,"ugC_cm2",22.66064007,"ugN_cm2",,,10.74701919,,
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",263.09609363,"ugC_cm2",26.22709128,"ugN_cm2",15.90209397,"ugP_cm2",11.69854311,42.66642496,3.64715714
"LECO",2018-11-12,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",235.846855,"ugC_cm2",27.99347423,"ugN_cm2",16.27639778,"ugP_cm2",9.82518633,37.36783741,3.8032701
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",272.27847049,"ugC_cm2",40.06992934,"ugN_cm2",2.61414173,"ugP_cm2",7.92432416,268.60268086,33.89597337
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",144.16032835,"ugC_cm2",20.49199917,"ugN_cm2",1.51543017,"ugP_cm2",8.20406213,245.32172097,29.90246991
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",289.14354738,"ugC_cm2",51.15825021,"ugN_cm2",4.72755611,"ugP_cm2",6.59121276,157.72588873,23.92972196
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",164.33650249,"ugC_cm2",24.74537614,"ugN_cm2",3.57621571,"ugP_cm2",7.7447515,118.50495328,15.30132416
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",99.6739921,"ugC_cm2",10.53605569,"ugN_cm2",1.1280133,"ugP_cm2",11.0324331,227.87348947,20.65487163
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",144.83432045,"ugC_cm2",18.55688903,"ugN_cm2",1.69472153,"ugP_cm2",9.10193695,220.39376784,24.21394138
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",102.73431006,"ugC_cm2",9.36512884,"ugN_cm2",1.66479634,"ugP_cm2",12.79290749,159.14044419,12.43974009
"CUPE",2018-11-08,"rio cupeyes neon",18.11352,-66.98676,"Stream","Periphyton",67.08021613,"ugC_cm2",6.2612739,"ugN_cm2",1.31811097,"ugP_cm2",12.49393546,131.24073327,10.50435498
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",70.78413607,"ugC_cm2",9.61242843,"ugN_cm2",3.43403503,"ugP_cm2",8.58757067,53.15662332,6.18994886
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",316.14544038,"ugC_cm2",16.03949141,"ugN_cm2",4.58698215,"ugP_cm2",22.98602299,177.74035486,7.73254055
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",270.50879926,"ugC_cm2",17.01799848,"ugN_cm2",2.20379336,"ugP_cm2",18.53704155,316.54590223,17.07639816
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",648.75878013,"ugC_cm2",27.28522444,"ugN_cm2",3.32730673,"ugP_cm2",27.72829881,502.82467319,18.13398927
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",655.86725894,"ugC_cm2",29.99490856,"ugN_cm2",2.40118454,"ugP_cm2",25.49974964,704.3955172,27.62362483
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",640.55309643,"ugC_cm2",80.55153782,"ugN_cm2",8.65539277,"ugP_cm2",9.27360954,190.85103741,20.5800165
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",516.66204281,"ugC_cm2",37.90456151,"ugN_cm2",2.56281172,"ugP_cm2",15.89580722,519.89546074,32.7064523
"MAYF",2018-11-08,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",503.99137573,"ugC_cm2",90.78371779,"ugN_cm2",0.91692643,"ugP_cm2",6.47414837,1417.47295725,218.94353904
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",644.02156068,"ugC_cm2",58.79717373,"ugN_cm2",17.099335,"ugP_cm2",12.77354563,97.12865092,7.60389118
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",284.02213217,"ugC_cm2",30.18718828,"ugN_cm2",8.67352452,"ugP_cm2",10.97228368,84.44671169,7.69636606
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",566.67238155,"ugC_cm2",50.13211762,"ugN_cm2",14.1069202,"ugP_cm2",13.18206668,103.59194976,7.85855149
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",552.03379052,"ugC_cm2",51.30848712,"ugN_cm2",15.34093932,"ugP_cm2",12.54711737,92.7982701,7.39598327
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",387.85453034,"ugC_cm2",40.51943059,"ugN_cm2",13.05927889,"ugP_cm2",11.1627974,76.59066537,6.86124299
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",524.26381962,"ugC_cm2",54.01189734,"ugN_cm2",15.33624273,"ugP_cm2",11.3195187,88.15705715,7.78805703
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",444.54525145,"ugC_cm2",40.37551953,"ugN_cm2",10.6770054,"ugP_cm2",12.84000992,107.37240563,8.36233042
"BLUE",2018-11-07,"blue river neon",34.444218,-96.624201,"River","Periphyton",437.45729426,"ugC_cm2",35.88892352,"ugN_cm2",9.87177889,"ugP_cm2",14.21486495,114.2789953,8.03940071
"POSE",2018-11-07,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",852.19643599,"ugC_cm2",126.65508105,"ugN_cm2",15.01501455,"ugP_cm2",7.84665583,146.36597384,18.65329346
"POSE",2018-11-07,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",576.48264755,"ugC_cm2",75.50420823,"ugN_cm2",10.12661056,"ugP_cm2",8.90394747,146.80751964,16.48791395
"POSE",2018-11-07,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",828.47599751,"ugC_cm2",109.94544888,"ugN_cm2",12.22303616,"ugP_cm2",8.787598,174.7941946,19.89100942
"POSE",2018-11-07,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",501.29878429,"ugC_cm2",68.65861388,"ugN_cm2",7.36097257,"ugP_cm2",8.51469562,175.62551972,20.62616535
"POSE",2018-11-07,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",463.2319202,"ugC_cm2",63.37494805,"ugN_cm2",8.87609102,"ugP_cm2",8.52409672,134.58693445,15.78899663
"POSE",2018-11-07,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",303.09405524,"ugC_cm2",27.64775598,"ugN_cm2",9.28744948,"ugP_cm2",12.78453799,84.16027084,6.58297319
